id_commande;id_client;date_commande;id_produit;quantite;prix_unitaire_applique;statut;mode_livraison;motif_annulation
CMD002270;C0021;2025-07-21;1;0.5;4,20;Livrée;domicile;
CMD002270;C0021;2025-07-21;9;3;9.00;Livree;Domicile;
CMD002270;C0021;2025-07-21;6;2;1,40;LIVREE;domicile;
CMD002271;C0052;2025-07-21;19;4;7.95;Livree;retrait_ferme;
CMD002271;C0052;2025-07-21;15;3;5,80;LIVREE;retrait_ferme;
CMD002272;C0083;22/07/2025;18;1;4.20;Livrée;domicile;
CMD002273;C0082;2025-07-22;4;0.5;2.10;Livrée;point_relais;
CMD002273;C0082;2025-07-22;17;2;3.00;livrée;Point_relais;
CMD002274;C0042;22/07/2025;5;3;1.90;LIVREE;domicile;
CMD002274;C0042;2025-07-22;17;4;3.00;Livrée;domicile;
CMD002274;C0042;2025-07-22;12;1.5;3.50;LIVREE;domicile;
CMD002274;C0042;2025-07-22;1;1;4.20;Livree;Domicile;
CMD002275;C0190;2025-07-22;16;3;8.50;Livree;point_relais;
CMD002275;C0190;2025-07-22;33;4;4,45;LIVREE;point_relais;
CMD002275;C0190;2025-07-22;8;0.5;2.60;LIVREE;point_relais;
CMD002276;C0073;2025-07-22;6;2;1.40;livrée;Domicile;
CMD002276;C0073;2025-07-22;1;2;4,20;Livrée;domicile;
CMD002276;C0073;2025-07-22;1;2;4,20;Livrée;domicile;
CMD002276;C0073;22/07/2025;39;3;5.19;livrée;domicile;
CMD002277;C0099;22/07/2025;12;1,5;3.50;Livree;domicile;
CMD002277;C0099;22/07/2025;11;1;3,20;Livrée;domicile;
CMD002278;C0236;2025-07-22;37;4;3.10;Livrée;domicile;
CMD002279;C0175;2025-07-22;12;1,5;3.50;Livrée;point_relais;
CMD002280;C0199;2025-07-22;25;2;5.19;Livrée;retrait_ferme;
CMD002280;C0199;2025-07-22;28;1;1.90;LIVREE;retrait_ferme;
CMD002280;C0199;2025-07-22;1;1;4,20;LIVREE;retrait_ferme;
CMD002280;C0199;2025-07-22;6;2;1.40;Livrée;retrait_ferme;
CMD002281;C0248;2025-07-22;10;1;2.90;LIVREE;Domicile;
CMD002281;C0248;2025-07-22;8;1;2,60;Livrée;domicile;
CMD002281;C0248;2025-07-22;17;3;3.00;LIVREE;domicile;
CMD002282;C0255;2025-07-22;13;2;5,40;livrée;point_relais;
CMD002282;C0255;22/07/2025;37;2;3.10;Livree;point_relais;
CMD002282;C0255;2025-07-22;8;3;2,60;LIVREE;point_relais;
CMD002282;C0255;2025-07-22;17;2;3.00;Livrée;point_relais;
CMD002283;C0166;2025-07-22;4;2;2.10;LIVREE;domicile;
CMD002283;C0166;2025-07-22;7;3;4.50;LIVREE;domicile;
CMD002284;C0022;2025-07-22;16;3;8,50;LIVREE;point_relais;
CMD002284;C0022;2025-07-22;6;2;1.40;LIVREE;point_relais;
CMD002285;C0097;2025-07-22;26;2;8.90;Livrée;point_relais;
CMD002285;C0097;2025-07-22;5;3;1.90;LIVREE;point_relais;
CMD002285;C0097;2025-07-22;31;2;1.20;Livree;point_relais;
CMD002285;C0097;2025-07-22;10;0,5;2,90;LIVREE;point_relais;
CMD002286;C0062;2025-07-23;24;4;5.94;Livrée;point_relais;
CMD002286;C0062;2025-07-23;24;4;5.94;Livrée;point_relais;
CMD002286;C0062;2025-07-23;31;3;1,20;LIVREE;point_relais;
CMD002286;C0062;23-07-25;25;2;5.19;Livree;point_relais;
CMD002286;C0062;23/07/2025;4;2;2.10;Livree;point_relais;
CMD002287;C0976;23/07/2025;6;4;1,40;annulée;domicile;rupture de stock
CMD002287;C0248;23/07/2025;12;3;3.50;annulee;domicile;rupture de stock
CMD002287;C0248;2025-07-23;15;1;5.80;annulée;Domicile;rupture de stock
CMD002288;C0094;2025-07-23;11;1.5;3.20;livrée;point_relais;
CMD002288;C0094;2025-07-23;14;1.5;4,90;Livrée;point_relais;
CMD002288;C0094;2025-07-23;18;2;4.20;livrée;point_relais;
CMD002289;C0076;2025-07-23;25;1;5.19;Livree;domicile;
CMD002289;C0076;2025-07-23;26;3;8.90;Livree;domicile;
CMD002290;C0082;2025-07-23;30;0,5;24,00;livrée;Point_relais;
CMD002290;C0082;2025-07-23;21;3;10.49;Livree;point_relais;
CMD002290;C0082;2025-07-23;4;1;2.10;LIVREE;point_relais;
CMD002290;C0082;2025-07-23;20;3;8.69;livrée;point_relais;
CMD002290;C0082;2025-07-23;26;2;8.90;Livree;point_relais;
CMD002291;C0283;2025-07-23;14;2;4.90;livrée;domicile;
CMD002291;C0283;2025-07-23;25;1;5.19;Livree;domicile;
CMD002291;C0283;2025-07-23;18;3;4.20;Livree;domicile;
CMD002292;C0263;2025-07-23;5;3;1,90;LIVREE;retrait_ferme;
CMD002292;C0263;2025-07-23;22;1;5,09;LIVREE;retrait_ferme;
CMD002292;C0263;2025-07-23;12;0.5;3.50;Livree;retrait_ferme;
CMD002292;C0263;2025-07-23;2;1.5;2,80;Livrée;retrait_ferme;
CMD002293;C0208;2025-07-23;14;0,5;4.90;Livrée;domicile;
CMD002293;C0208;2025-07-23;39;1;5.19;LIVREE;domicile;
CMD002293;C0208;2025-07-23;4;1,5;2.10;LIVREE;domicile;
CMD002293;C0208;23-07-25;15;2;5,80;livrée;Domicile;
CMD002294;C0242;2025-07-23;34;3;5.09;Livree;retrait_ferme;
CMD002294;C0242;2025-07-23;17;3;3,00;Livrée;retrait_ferme;
CMD002294;C0242;2025-07-23;16;1;8,50;LIVREE;retrait_ferme;
CMD002294;C0242;2025-07-23;9;3;9,00;Livrée;Retrait_ferme;
CMD002294;C0242;2025-07-23;22;1;5.09;Livree;retrait_ferme;
CMD002295;C0185;2025-07-23;13;1;5.40;livrée;domicile;
CMD002295;C0185;2025-07-23;15;0,5;5.80;livrée;domicile;
CMD002295;C0185;2025-07-23;17;1;3,00;Livrée;domicile;
CMD002296;C0112;2025-07-23;35;3;4.13;Livrée;domicile;
CMD002296;C0112;2025-07-23;6;2;1,40;Livree;domicile;
CMD002296;C0112;2025-07-23;16;0.5;8.50;Livree;domicile;
CMD002296;C0112;2025-07-23;30;0.5;24.00;LIVREE;domicile;
CMD002296;C0112;2025-07-23;40;1;3.71;livrée;domicile;
CMD002297;C0017;2025-07-23;13;0.5;5,40;Livrée;point_relais;
CMD002297;C0017;2025-07-23;15;2;5,80;LIVREE;Point_relais;
CMD002298;C0267;2025-07-23;21;2;10.49;Livrée;domicile;
CMD002298;C0267;2025-07-23;26;1;8,90;Livree;domicile;
CMD002298;C0267;23-07-25;24;1;5.94;livrée;domicile;
CMD002299;C0032;2025-07-23;8;0.5;2.60;Livree;retrait_ferme;
CMD002299;C0032;2025-07-23;10;3;2.90;LIVREE;retrait_ferme;
CMD002299;C0032;2025-07-23;34;2;5,09;Livrée;retrait_ferme;
CMD002300;C0236;2025-07-24;4;3;2.10;LIVREE;retrait_ferme;
CMD002300;C0236;24-07-25;36;2;5,51;Livree;retrait_ferme;
CMD002301;C0205;2025-07-24;5;1.5;1.90;Livree;retrait_ferme;
CMD002301;C0205;2025-07-24;21;1;10.49;Livree;Retrait_ferme;
CMD002301;C0205;2025-07-24;31;1;1.20;LIVREE;retrait_ferme;
CMD002301;C0205;2025-07-24;4;3;2,10;Livrée;retrait_ferme;
CMD002302;C0265;2025-07-24;14;1,5;4,90;Livree;retrait_ferme;
CMD002302;C0265;2025-07-24;13;0.5;5.40;Livree;retrait_ferme;
CMD002303;C0042;2025-07-24;23;3;13.25;LIVREE;domicile;
CMD002303;C0042;2025-07-24;10;3;2.90;livrée;domicile;
CMD002303;C0042;24/07/2025;15;2;5.80;LIVREE;domicile;
CMD002304;C0002;24/07/2025;28;4;1.90;Livrée;retrait_ferme;
CMD002304;C0002;2025-07-24;10;N/A;2.90;LIVREE;retrait_ferme;
CMD002304;C0002;2025-07-24;20;2;8.69;livrée;retrait_ferme;
CMD002305;C0286;2025-07-24;5;1;1.90;LIVREE;retrait_ferme;
CMD002305;C0286;2025-07-24;1;0.5;4.20;Livree;retrait_ferme;
CMD002305;C0286;2025-07-24;18;3;4.20;livrée;retrait_ferme;
CMD002306;C0094;2025-07-24;39;3;5,19;Livree;point_relais;
CMD002306;C0094;2025-07-24;15;1.5;5.80;LIVREE;point_relais;
CMD002306;C0094;2025-07-24;32;1;2.20;Livree;point_relais;
CMD002306;C0094;2025-07-24;7;0.5;4.50;Livrée;point_relais;
CMD002307;C0090;2025-07-24;18;4;4.20;Livree;point_relais;
CMD002307;C0090;2025-07-24;10;2;2.90;livrée;point_relais;
CMD002307;C0090;2025-07-24;7;0.5;4.50;Livrée;point_relais;
CMD002307;C0090;2025-07-24;28;1;1,90;livrée;point_relais;
CMD002308;C0004;2025-07-24;1;3;4.20;livrée;domicile;
CMD002308;C0004;2025-07-24;27;1;3.40;Livree;domicile;
CMD002308;C0004;2025-07-24;8;0,5;2.60;LIVREE;domicile;
CMD002308;C0004;2025-07-24;22;1;5,09;Livrée;domicile;
CMD002309;C0201;2025-07-24;32;2;2,20;livrée;point_relais;
CMD002310;C0269;2025-07-25;30;0,2;24.00;LIVREE;point_relais;
CMD002310;C0269;2025-07-25;32;1;2.20;livrée;point_relais;
CMD002310;C0269;2025-07-25;8;1,5;2.60;livrée;point_relais;
CMD002310;C0269;2025-07-25;10;3;2.90;LIVREE;point_relais;
CMD002310;C0269;2025-07-25;18;2;4.20;Livree;point_relais;
CMD002311;C0129;2025-07-25;2;1;2.80;Livree;domicile;
CMD002311;C0129;25-07-25;14;1.5;4.90;livrée;domicile;
CMD002311;C0129;2025-07-25;7;1,5;4.50;Livrée;domicile;
CMD002311;C0129;2025-07-25;18;3;4.20;Livrée;domicile;
CMD002312;C0271;2025-07-25;8;3;2.60;livrée;domicile;
CMD002313;C0187;25/07/2025;28;2;1,90;livrée;point_relais;
CMD002313;C0187;2025-07-25;24;2;5.94;Livrée;point_relais;
CMD002313;C0187;2025-07-25;8;3;2.60;livrée;point_relais;
CMD002314;C0270;2025-07-25;36;4;5,51;LIVREE;domicile;
CMD002314;C0270;25/07/2025;2;0,5;2.80;LIVREE;domicile;
CMD002314;C0270;2025-07-25;17;1;3,00;LIVREE;domicile;
CMD002314;C0270;25-07-25;26;3;8.90;LIVREE;domicile;
CMD002314;C0270;2025-07-25;30;0.2;24.00;livrée;domicile;
CMD002315;C0042;2025-07-25;17;2;3.00;Livrée;domicile;
CMD002315;C0042;2025-07-25;29;0.2;28.00;Livree;domicile;
CMD002315;C0042;2025-07-25;18;4;4,20;LIVREE;domicile;
CMD002316;C0079;25/07/2025;18;4;4.20;LIVREE;domicile;
CMD002316;C0079;25/07/2025;16;1;8.50;LIVREE;domicile;
CMD002316;C0079;25/07/2025;33;1;4.45;LIVREE;Domicile;
CMD002316;C0079;2025-07-25;39;2;5,19;Livree;domicile;
CMD002317;C0133;2025-07-25;39;0.5;5,19;livrée;retrait_ferme;
CMD002317;C0133;2025-07-25;6;4;1.40;livrée;retrait_ferme;
CMD002318;C0178;2025-07-25;28;3;1.90;livrée;point_relais;
CMD002318;C0178;2025-07-25;11;2;3.20;Livree;point_relais;
CMD002319;C0042;25/07/2025;16;1;8.50;livrée;point_relais;
CMD002320;C0256;25-07-25;25;2;5,19;Livree;domicile;
CMD002320;C0256;2025-07-25;13;3;5.40;LIVREE;domicile;
CMD002321;C0160;2025-07-26;21;2;10.49;LIVREE;point_relais;
CMD002321;C0160;2025-07-26;9;1.5;9.00;livrée;point_relais;
CMD002321;C0160;26-07-25;17;1;3.00;Livree;point_relais;
CMD002322;C0300;2025-07-26;1;1.5;4.20;Livrée;domicile;
CMD002322;C0300;26/07/2025;7;0.5;4.50;Livrée;domicile;
CMD002323;C0082;2025-07-26;23;1;13.25;livrée;point_relais;
CMD002324;C0222;2025-07-26;27;1;3,40;livrée;domicile;
CMD002324;C0222;2025-07-26;13;1.5;5,40;Livree;domicile;
CMD002325;C0010;2025-07-26;13;1;5,40;Livree;domicile;
CMD002325;C0010;2025-07-26;4;1;2.10;LIVREE;domicile;
CMD002326;C0183;2025-07-26;6;4;1.40;Livrée;domicile;
CMD002326;C0183;2025-07-26;28;1;1.90;Livree;domicile;
CMD002326;C0183;2025-07-26;33;2;4.45;Livrée;domicile;
CMD002326;C0183;2025-07-26;36;1;5.51;LIVREE;Domicile;
CMD002326;C0183;26/07/2025;31;2;1.20;livrée;domicile;
CMD002327;C0027;2025-07-26;18;1;4.20;Livrée;Retrait_ferme;
CMD002328;C0271;26-07-25;37;1;3.10;Livrée;domicile;
CMD002328;C0271;2025-07-26;13;1;5.40;Livree;domicile;
CMD002329;C0100;2025-07-26;1;1.5;4.20;LIVREE;point_relais;
CMD002329;C0100;2025-07-26;6;4;1.40;LIVREE;point_relais;
CMD002329;C0100;2025-07-26;18;1;4.20;livrée;point_relais;
CMD002329;C0100;2025-07-26;35;3;4.13;Livree;point_relais;
CMD002329;C0100;26-07-25;15;1,5;5,80;Livrée;point_relais;
CMD002329;C0100;26-07-25;15;1,5;5,80;Livrée;point_relais;
CMD002330;C0093;2025-07-26;30;0.5;24.00;Livrée;domicile;
CMD002330;C0093;2025-07-26;9;3;9,00;Livrée;domicile;
CMD002330;C0093;2025-07-26;35;4;4.13;livrée;domicile;
CMD002330;C0093;26/07/2025;2;3;2.80;Livrée;domicile;
CMD002331;C0079;2025-07-26;18;4;4.20;Livree;point_relais;
CMD002332;C0021;2025-07-27;8;3;2,60;Livree;retrait_ferme;
CMD002332;C0021;2025-07-27;7;1.5;4,50;LIVREE;retrait_ferme;
CMD002333;C0145;27/07/2025;7;1,5;4.50;Livrée;domicile;
CMD002333;C0145;2025-07-27;25;3;5,19;Livrée;domicile;
CMD002333;C0145;2025-07-27;8;2;2.60;Livree;domicile;
CMD002333;C0145;2025-07-27;35;2;4.13;LIVREE;domicile;
CMD002334;C0022;2025-07-27;4;0,5;2.10;livrée;domicile;
CMD002334;C0022;2025-07-27;40;2;3.71;Livrée;domicile;
CMD002335;C0279;2025-07-27;2;N/A;2.80;Livree;retrait_ferme;
CMD002335;C0279;2025-07-27;6;1;1.40;Livree;retrait_ferme;
CMD002335;C0279;2025-07-27;18;3;4.20;livrée;retrait_ferme;
CMD002335;C0279;2025-07-27;11;0,5;3.20;livrée;retrait_ferme;
CMD002335;C0279;27/07/2025;7;1.5;4,50;LIVREE;retrait_ferme;
CMD002336;C0143;27-07-25;28;2;1.90;Livree;Domicile;
CMD002337;C0272;27-07-25;2;2;2.80;LIVREE;Point_relais;
CMD002338;C0133;27/07/2025;9;1;9.00;Livree;domicile;
CMD002338;C0133;27/07/2025;24;1;5.94;Livrée;domicile;
CMD002338;C0133;2025-07-27;17;4;3,00;LIVREE;domicile;
CMD002338;C0133;2025-07-27;15;3;5.80;livrée;domicile;
CMD002338;C0133;2025-07-27;2;1;2,80;livrée;domicile;
CMD002339;C0097;2025-07-27;1;1,5;4,20;Livree;retrait_ferme;
CMD002339;C0097;2025-07-27;9;0.5;9.00;Livree;retrait_ferme;
CMD002339;C0097;27/07/2025;22;1;5.09;Livree;retrait_ferme;
CMD002340;C0191;2025-07-27;6;2;1.40;Livrée;point_relais;
CMD002340;C0191;2025-07-27;13;1,5;5.40;livrée;point_relais;
CMD002340;C0191;2025-07-27;20;1;8.69;Livree;point_relais;
CMD002341;C0111;2025-07-27;14;1.5;4,90;livrée;point_relais;
CMD002342;C0242;2025-07-27;22;1;5,09;Livrée;point_relais;
CMD002342;C0242;27/07/2025;13;3;5.40;Livrée;point_relais;
CMD002343;C0054;2025-07-27;20;3;8,69;Livrée;retrait_ferme;
CMD002344;C0083;2025-07-27;35;2;4.13;livrée;point_relais;
CMD002344;C0083;2025-07-27;9;1.5;9,00;Livree;point_relais;
CMD002344;C0083;2025-07-27;1;1.5;4.20;Livrée;point_relais;
CMD002345;C0282;2025-07-27;27;3;3,40;Livrée;domicile;
CMD002345;C0282;2025-07-27;14;0,5;4.90;Livrée;domicile;
CMD002346;C0174;2025-07-28;22;2;5.09;Livree;domicile;
CMD002346;C0174;2025-07-28;11;1;3,20;Livree;domicile;
CMD002346;C0174;2025-07-28;14;0.5;4,90;Livree;domicile;
CMD002346;C0174;2025-07-28;30;0,2;24.00;LIVREE;domicile;
CMD002347;C0093;2025-07-28;33;4;4.45;Livrée;point_relais;
CMD002347;C0093;2025-07-28;11;1.5;3.20;livrée;point_relais;
CMD002347;C0093;2025-07-28;4;3;2.10;livrée;point_relais;
CMD002348;C0145;2025-07-28;6;2;1,40;livrée;retrait_ferme;
CMD002348;C0145;28-07-25;4;0.5;2.10;livrée;retrait_ferme;
CMD002348;C0145;28-07-25;4;0.5;2.10;livrée;retrait_ferme;
CMD002349;C0124;2025-07-28;10;1.5;2.90;Livree;Point_relais;
CMD002349;C0124;2025-07-28;12;2;3.50;LIVREE;point_relais;
CMD002349;C0124;2025-07-28;18;4;4.20;LIVREE;point_relais;
CMD002349;C0124;2025-07-28;6;1;1,40;Livree;point_relais;
CMD002350;C0087;2025-07-28;14;1,5;4.90;livrée;domicile;
CMD002351;C0143;2025-07-28;17;1;3.00;livrée;point_relais;
CMD002351;C0143;2025-07-28;8;0.5;2.60;Livree;point_relais;
CMD002351;C0143;2025-07-28;31;2;1.20;Livrée;point_relais;
CMD002352;C0282;2025-07-28;13;2;5.40;LIVREE;point_relais;
CMD002352;C0282;2025-07-28;3;2;3.60;Livrée;point_relais;
CMD002352;C0282;2025-07-28;19;4;7.95;Livree;point_relais;
CMD002353;C0271;2025-07-28;11;3;3.20;livrée;domicile;
CMD002353;C0271;2025-07-28;11;3;3.20;livrée;domicile;
CMD002354;C0112;2025-07-28;12;0.5;3,50;LIVREE;retrait_ferme;
CMD002354;C0112;2025-07-28;22;2;5.09;LIVREE;retrait_ferme;
CMD002354;C0112;28-07-25;8;1;2.60;livrée;retrait_ferme;
CMD002355;C0076;2025-07-28;11;1.5;3.20;Livree;domicile;
CMD002355;C0076;2025-07-28;2;3;2.80;LIVREE;domicile;
CMD002355;C0076;2025-07-28;18;3;4,20;LIVREE;domicile;
CMD002356;C0294;2025-07-28;17;3;3.00;LIVREE;domicile;
CMD002357;C0203;2025-07-28;6;3;1,40;Livree;domicile;
CMD002357;C0203;2025-07-28;8;1.5;2.60;livrée;domicile;
CMD002358;C0124;2025-07-29;11;1;3,20;livrée;point_relais;
CMD002358;C0124;2025-07-29;15;1,5;5.80;LIVREE;Point_relais;
CMD002359;C0300;2025-07-29;15;2;5,80;livrée;point_relais;
CMD002360;C0272;2025-07-29;35;1;4.13;LIVREE;point_relais;
CMD002360;C0272;29/07/2025;18;1;4.20;LIVREE;point_relais;
CMD002360;C0272;2025-07-29;23;1;13,25;Livree;point_relais;
CMD002360;C0272;2025-07-29;32;2;2.20;livrée;point_relais;
CMD002361;C0174;2025-07-29;3;1;3,60;Livree;point_relais;
CMD002361;C0174;2025-07-29;37;2;3.10;Livrée;point_relais;
CMD002362;C0163;2025-07-29;1;3;4,20;Livrée;point_relais;
CMD002362;C0163;2025-07-29;13;0.5;5.40;livrée;point_relais;
CMD002363;C0076;2025-07-29;12;1;3,50;Livrée;domicile;
CMD002363;C0076;29/07/2025;2;3;2,80;LIVREE;domicile;
CMD002363;C0076;2025-07-29;11;3;3,20;Livree;domicile;
CMD002363;C0076;2025-07-29;8;2;2,60;Livree;domicile;
CMD002363;C0076;2025-07-29;35;1;4,13;Livree;domicile;
CMD002364;C0271;2025-07-29;36;1;5.51;annulee;domicile;rupture de stock
CMD002364;C0271;2025-07-29;5;3;1,90;ANNULEE;domicile;rupture de stock
CMD002364;C0271;2025-07-29;40;1;3,71;annulée;Domicile;rupture de stock
CMD002364;C0271;2025-07-29;40;1;3,71;annulée;Domicile;rupture de stock
CMD002364;C0271;2025-07-29;1;1;4,20;annulee;domicile;rupture de stock
CMD002365;C0274;2025-07-29;4;1;2,10;livrée;domicile;
CMD002365;C0274;2025-07-29;32;2;2.20;Livrée;domicile;
CMD002365;C0274;2025-07-29;3;1,5;3.60;LIVREE;domicile;
CMD002366;C0188;2025-07-29;35;4;4.13;Livree;domicile;
CMD002366;C0188;2025-07-29;3;1,5;3.60;Livree;Domicile;
CMD002366;C0188;2025-07-29;31;1;1.20;livrée;domicile;
CMD002367;C0188;2025-07-29;20;3;8.69;livrée;Domicile;
CMD002367;C0188;2025-07-29;7;3;4.50;Livree;domicile;
CMD002368;C0046;2025-07-29;14;1.5;4,90;Livrée;domicile;
CMD002368;C0046;2025-07-29;30;0,2;24.00;Livree;domicile;
CMD002369;C0098;29-07-25;11;2;3.20;LIVREE;point_relais;
CMD002370;C0002;2025-07-29;8;2;2.60;Livree;domicile;
CMD002370;C0002;29/07/2025;33;2;4.45;LIVREE;domicile;
CMD002371;C0037;2025-07-29;36;2;5.51;Livree;domicile;
CMD002371;C0037;2025-07-29;29;0.2;28.00;Livrée;domicile;
CMD002371;C0989;2025-07-29;27;4;3.40;LIVREE;domicile;
CMD002371;C0037;2025-07-29;9;2;9,00;LIVREE;domicile;
CMD002371;C0037;2025-07-29;1;2;4,20;Livree;domicile;
CMD002372;C0064;2025-07-30;38;4;5.60;Livrée;domicile;
CMD002372;C0064;30/07/2025;14;0.5;4.90;Livree;domicile;
CMD002373;C0121;2025-07-30;6;3;1,40;Livrée;Point_relais;
CMD002374;C0294;2025-07-30;15;3;5.80;livrée;point_relais;
CMD002374;C0294;2025-07-30;11;0,5;3,20;Livree;point_relais;
CMD002374;C0294;2025-07-30;1;2;4,20;LIVREE;point_relais;
CMD002374;C0294;30/07/2025;24;2;5.94;Livree;point_relais;
CMD002375;C0090;2025-07-30;4;1.5;2,10;Livree;domicile;
CMD002375;C0090;2025-07-30;8;1.5;2.60;Livree;domicile;
CMD002375;C0090;2025-07-30;13;3;5,40;Livree;domicile;
CMD002376;C0190;2025-07-30;12;3;3,50;Livree;point_relais;
CMD002376;C0190;2025-07-30;4;0.5;2.10;LIVREE;point_relais;
CMD002377;C0162;30-07-25;25;2;5,19;LIVREE;domicile;
CMD002377;C0162;2025-07-30;6;1;1.40;LIVREE;domicile;
CMD002377;C0162;2025-07-30;40;1;3.71;Livrée;domicile;
CMD002378;C0289;2025-07-30;17;1;3,00;LIVREE;point_relais;
CMD002379;C0036;2025-07-30;29;0.2;28.00;Livree;domicile;
CMD002379;C0036;30/07/2025;15;0.5;5,80;Livrée;domicile;
CMD002379;C0036;2025-07-30;38;2;5.60;LIVREE;domicile;
CMD002380;C0127;2025-07-30;11;0,5;3.20;annulee;domicile;rupture de stock
CMD002380;C0127;2025-07-30;39;1.5;5.19;annulee;domicile;rupture de stock
CMD002380;C0127;2025-07-30;22;1;5.09;annulee;domicile;rupture de stock
CMD002381;C0207;2025-07-30;20;1;8.69;livrée;domicile;
CMD002381;C0207;2025-07-30;5;2;1.90;livrée;domicile;
CMD002382;C0285;30-07-25;17;4;3.00;Livrée;domicile;
CMD002382;C0285;2025-07-30;3;1;3,60;livrée;domicile;
CMD002382;C0285;2025-07-30;13;1.5;5,40;Livrée;domicile;
CMD002382;C0285;2025-07-30;22;3;5,09;Livrée;domicile;
CMD002382;C0285;2025-07-30;34;1;5.09;Livree;domicile;
CMD002383;C0138;2025-07-30;1;2;4,20;Livree;domicile;
CMD002383;C0138;30/07/2025;28;1;1.90;LIVREE;domicile;
CMD002383;C0138;2025-07-30;25;2;5.19;Livree;domicile;
CMD002384;C0201;2025-07-31;5;0,5;1,90;Annulée;Retrait_ferme;paiement refusé
CMD002384;C0201;2025-07-31;26;3;8.90;Annulée;retrait_ferme;paiement refusé
CMD002384;C0201;2025-07-31;18;2;4.20;ANNULEE;retrait_ferme;paiement refusé
CMD002384;C0201;2025-07-31;7;2;4,50;ANNULEE;retrait_ferme;paiement refusé
CMD002384;C0201;31/07/2025;38;3;5.60;annulee;retrait_ferme;paiement refusé
CMD002385;C0307;2025-07-31;8;3;2,60;Livree;point_relais;
CMD002385;C0307;2025-07-31;34;2;5.09;Livrée;Point_relais;
CMD002385;C0307;2025-07-31;31;2;1.20;livrée;point_relais;
CMD002385;C0307;2025-07-31;18;2;4.20;LIVREE;point_relais;
CMD002386;C0256;2025-07-31;2;1.5;2.80;Livrée;point_relais;
CMD002386;C0256;2025-07-31;12;1;3.50;Livree;Point_relais;
CMD002386;C0256;31/07/2025;4;1,5;2,10;livrée;Point_relais;
CMD002386;C0256;2025-07-31;30;0,5;24.00;Livrée;point_relais;
CMD002387;C0211;31-07-25;14;2;4,90;Livrée;domicile;
CMD002388;C0009;2025-07-31;4;3;2,10;annulée;domicile;client absent
CMD002388;C0009;2025-07-31;20;2;8,69;annulee;domicile;client absent
CMD002389;C0243;2025-07-31;23;1;13,25;livrée;domicile;
CMD002389;C0243;31/07/2025;12;0.5;3.50;livrée;Domicile;
CMD002389;C0243;31/07/2025;17;2;3.00;livrée;domicile;
CMD002389;C0243;31/07/2025;19;2;7.95;LIVREE;domicile;
CMD002390;C0042;2025-07-31;38;3;5.60;livrée;retrait_ferme;
CMD002390;C0042;2025-07-31;35;4;4.13;LIVREE;retrait_ferme;
CMD002390;C0042;2025-07-31;26;2;8.90;Livrée;retrait_ferme;
CMD002390;C0042;2025-07-31;26;2;8.90;Livrée;retrait_ferme;
CMD002390;C0042;31-07-25;5;2;1.90;Livree;retrait_ferme;
CMD002390;C0042;31/07/2025;17;2;3.00;Livrée;retrait_ferme;
CMD002391;C0094;2025-08-01;26;1;8,90;Livrée;retrait_ferme;
CMD002391;C0094;2025-08-01;32;3;2.20;Livree;retrait_ferme;
CMD002391;C0094;2025-08-01;16;1;8.50;livrée;retrait_ferme;
CMD002392;C0250;2025-08-01;6;3;1.40;Livrée;Point_relais;
CMD002392;C0250;2025-08-01;4;3;2.10;LIVREE;point_relais;
CMD002393;C0182;2025-08-01;14;0,5;4,90;livrée;point_relais;
CMD002393;C0182;2025-08-01;7;2;4,50;Livrée;point_relais;
CMD002394;C0133;2025-08-01;14;3;4,90;Livrée;Retrait_ferme;
CMD002394;C0133;2025-08-01;15;3;5.80;livrée;retrait_ferme;
CMD002395;C0103;2025-08-01;10;3;2,90;LIVREE;retrait_ferme;
CMD002395;C0103;2025-08-01;6;2;1.40;Livrée;retrait_ferme;
CMD002396;C0070;2025-08-01;13;3;5.40;Livrée;point_relais;
CMD002397;C0037;2025-08-01;7;2;4.50;livrée;domicile;
CMD002397;C0037;01/08/2025;36;1;5.51;Livrée;Domicile;
CMD002398;C0107;2025-08-01;12;1;3.50;Livree;domicile;
CMD002399;C0259;2025-08-01;21;1;10,49;livrée;domicile;
CMD002399;C0259;01/08/2025;15;1.5;5.80;Livree;domicile;
CMD002399;C0259;2025-08-01;8;1.5;2.60;Livrée;domicile;
CMD002399;C0259;2025-08-01;1;3;4.20;livrée;domicile;
CMD002400;C0132;2025-08-01;33;4;4,45;livrée;point_relais;
CMD002400;C0960;2025-08-01;12;1;3.50;Livrée;point_relais;
CMD002401;C0098;2025-08-01;32;1;2.20;livrée;Domicile;
CMD002401;C0098;01/08/2025;7;3;4.50;Livree;domicile;
CMD002402;C0085;2025-08-01;7;3;4,50;Livree;domicile;
CMD002402;C0085;01-08-25;11;0.5;3,20;livrée;domicile;
CMD002403;C0025;2025-08-01;14;0.5;4,90;LIVREE;point_relais;
CMD002403;C0025;2025-08-01;10;2;2.90;livrée;point_relais;
CMD002403;C0025;2025-08-01;2;3;2.80;LIVREE;point_relais;
CMD002404;C0120;2025-08-01;14;1.5;4.90;Livrée;point_relais;
CMD002404;C0120;2025-08-01;35;2;4,13;LIVREE;point_relais;
CMD002404;C0120;01-08-25;13;1;5,40;Livrée;point_relais;
CMD002404;C0120;2025-08-01;17;1;3,00;Livree;point_relais;
CMD002404;C0120;01/08/2025;24;4;5.94;Livrée;point_relais;
CMD002405;C0242;02/08/2025;14;3;4,90;Livrée;domicile;
